Date,Session source / medium,Device category,Browser,Language,Page path and screen class,Landing page,Country,City,Total users,Sessions,Engaged sessions,Average session length (sec),Views,Conversions,Revenue,Calc Goals
2022-11-19,(direct) / (none),desktop,Chrome,English,/staff,/,United States,Tucson,1,1,0,22,2,0,,below
2022-11-19,(direct) / (none),desktop,Safari,English,/,/,United States,Saint Paul,1,1,1,19,2,0,,below
2022-11-19,(direct) / (none),desktop,Safari,English,/photos,/,United States,Saint Paul,1,1,0,102,4,0,,below
2022-11-19,(direct) / (none),desktop,Safari,English,/videos-performances,/,United States,Saint Paul,1,1,0,79,2,0,,below
2022-11-19,google / organic,mobile,Chrome,English,/classes,/classes,United States,Tucson,1,1,1,49,4,4,,below
2022-11-19,l.facebook.com / referral,desktop,Safari,English,/event-details/NoFrills,/event-details/NoFrills?fbclid=IwAR1N7ct_k7BDT1pRv0Fd7h_x3D0e2nO13Hh0xVvkw6_6aaF1SQx9mNERWnE,United States,Los Angeles,1,1,0,0,1,0,,below
2022-11-19,yahoo / organic,mobile,Android Webview,English,/,/classes,United States,Tucson,1,1,1,0,0,0,,below
2022-11-19,yahoo / organic,mobile,Android Webview,English,/checkout,/classes,United States,Tucson,1,1,0,0,1,0,,below
2022-11-19,yahoo / organic,mobile,Android Webview,English,/checkout%3FappSectionParams=%7B%22a11y%22%3Atrue%2C%22cartId%22%3A%2248ea7c5c-35a5-469a-abcc-18f9e54f,/classes,United States,Tucson,1,1,0,0,1,0,,below
2022-11-19,yahoo / organic,mobile,Android Webview,English,/classes,/classes,United States,Tucson,1,1,0,30,1,1,,below
2022-11-19,yahoo / organic,mobile,Android Webview,English,/event-details/adult-contemporary-dance,/classes,United States,Tucson,1,1,0,17,2,0,,below
2022-11-19,yahoo / organic,mobile,Android Webview,English,/product-page/adult-contemporary-dance,/classes,United States,Tucson,1,1,0,11,2,0,,below
2022-11-19,yelp.com / referral,desktop,Chrome,English,/,/,United States,Casas Adobes,1,1,1,0,2,0,,below
2022-11-19,yelp.com / referral,desktop,Chrome,English,/classes,/,United States,Casas Adobes,1,1,0,136,4,4,,below
2022-11-19,yelp.com / referral,desktop,Chrome,English,/event-details/adult-contemporary-dance,/,United States,Casas Adobes,1,1,0,18,2,0,,below
2022-11-19,yelp.com / referral,desktop,Chrome,English,/product-page/adult-contemporary-dance,/,United States,Casas Adobes,1,1,0,6,2,0,,below
2022-11-20,(direct) / (none),desktop,Chrome,English,/,/,Pakistan,Karachi,1,1,1,20,2,0,,below
2022-11-20,(direct) / (none),desktop,Chrome,English,/,/,United States,Columbus,1,1,1,1,2,0,,below
2022-11-20,(direct) / (none),desktop,Chrome,English,/event-details/youngadultaerial,/event-details/youngadultaerial,United States,Drexel Heights,1,1,1,14,2,0,,below
2022-11-20,(direct) / (none),desktop,Chrome,English,/event-details/youth-aerial-trapeze-ages-7-11,/event-details/youngadultaerial,United States,Drexel Heights,1,1,0,4,2,0,,below
2022-11-20,(direct) / (none),desktop,Chrome,English,/more,/more,United States,Columbus,1,1,1,0,2,0,,below
2022-11-20,(direct) / (none),mobile,Chrome,English,/,/,United States,Tucson,1,1,1,0,2,0,,below
2022-11-20,(direct) / (none),mobile,Chrome,English,/classes,/classes,United States,Catalina Foothills,1,1,1,34,4,4,,below
2022-11-20,(direct) / (none),mobile,Safari,English,/event-details/adult-lucid-dance,/event-details/adult-lucid-dance,United States,Tempe,1,1,1,0,2,0,,below
2022-11-20,(direct) / (none),mobile,Safari,English,/event-details/winter-start-celebration,/event-details/winter-start-celebration,United States,Idaho Falls,1,1,1,22,2,0,,below
2022-11-20,google / organic,mobile,Chrome,English,/,/,United States,Las Vegas,1,1,1,10,4,0,,below
2022-11-20,google / organic,mobile,Chrome,English,/classes,/,United States,Las Vegas,1,1,0,16,2,2,,below
2022-11-20,google / organic,mobile,Safari,English,/,/,United States,(not set),1,1,1,0,2,0,,below
2022-11-20,google / organic,mobile,Safari,English,/,/,United States,Philadelphia,1,1,1,3,2,0,,below
2022-11-20,google / organic,mobile,Safari,English,/classes,/,United States,(not set),1,1,0,6,2,2,,below
2022-11-21,(direct) / (none),desktop,Chrome,English,/event-details/Y29tbXVuaX,/event-details/YWVyaWFsLW,United States,Quincy,1,1,0,0,1,0,,below
2022-11-21,(direct) / (none),desktop,Chrome,English,/event-details/YWVyaWFsLW,/event-details/YWVyaWFsLW,United States,Quincy,1,1,1,0,1,0,,below
2022-11-21,(direct) / (none),desktop,Chrome,English,/more,/more,United States,Tucson,1,1,0,4,1,0,,below
2022-11-21,(direct) / (none),desktop,Safari,English,/,/,United Kingdom,Slough,1,1,0,0,1,0,,below
2022-11-21,(direct) / (none),desktop,Safari,English,/event-details/winter-start-celebration,(not set),United States,Tempe,1,1,0,0,0,0,,below
2022-11-21,(direct) / (none),mobile,Chrome,English,/,/,United States,Amado,1,1,1,0,2,0,,below
2022-11-21,(direct) / (none),mobile,Safari,English,/,/,United States,Columbus,1,1,1,6,2,0,,below
2022-11-21,(direct) / (none),mobile,Safari,English,/wish-list,/,United States,Columbus,1,1,0,0,1,0,,below
2022-11-21,google / organic,desktop,Chrome,English,/,/,United States,Tucson,1,1,1,1,2,0,,below
2022-11-21,google / organic,desktop,Chrome,English,/classes,/classes,United States,Tucson,1,1,1,9,2,2,,below
2022-11-21,google / organic,desktop,Chrome,English,/classes,/event-details/winter-start-celebration,United States,Tucson,1,1,1,26,2,2,,below
2022-11-21,google / organic,desktop,Chrome,English,/event-details/aerial-community-class-youth-adult,/event-details/winter-start-celebration,United States,Tucson,1,1,0,0,2,0,,below
2022-11-21,google / organic,desktop,Chrome,English,/event-details/community-workshop-into-winter-start-performance-festival,/event-details/winter-start-celebration,United States,Tucson,1,1,0,15,2,0,,below
2022-11-21,google / organic,desktop,Chrome,English,/event-details/winter-start-celebration,/event-details/winter-start-celebration,United States,Tucson,1,1,0,2,2,0,,below
2022-11-21,google / organic,desktop,Safari,English,/,/,United States,Pittsboro,1,1,1,63,2,0,,below
2022-11-21,google / organic,mobile,Chrome,English,/,/,United States,Beaverton,1,1,1,0,2,0,,below
2022-11-21,google / organic,mobile,Chrome,English,/,/,United States,Phoenix,1,1,1,0,2,0,,below
2022-11-21,google / organic,mobile,Chrome,English,/classes,/,United States,Beaverton,1,1,0,21,2,2,,below
2022-11-21,google / organic,mobile,Chrome,English,/classes,/,United States,Phoenix,1,1,0,37,2,2,,below
2022-11-21,google / organic,mobile,Chrome,English,/classes,/more,United States,Phoenix,1,1,0,25,2,2,,below
2022-11-21,google / organic,mobile,Chrome,English,/event-details/adult-contemporary-dance,(not set),United States,Phoenix,1,1,0,0,0,0,,below
2022-11-21,google / organic,mobile,Chrome,English,/event-details/adult-contemporary-dance,/more,United States,Phoenix,1,1,0,36,4,0,,below
2022-11-21,google / organic,mobile,Chrome,English,/event-details/adult-lucid-dance,/more,United States,Phoenix,1,1,0,17,2,0,,below
2022-11-21,google / organic,mobile,Chrome,English,/event-details/winter-start-celebration,/,United States,Beaverton,1,1,0,106,2,0,,below
2022-11-21,google / organic,mobile,Chrome,English,/more,/,United States,Phoenix,1,1,0,9,2,0,,below
2022-11-21,google / organic,mobile,Chrome,English,/more,/more,United States,Phoenix,1,1,1,0,2,0,,below
2022-11-21,google / organic,mobile,Safari,English,/,/,United States,Philadelphia,1,1,1,0,2,0,,below
2022-11-21,google / organic,mobile,Safari,English,/product-page/authentic-conspiracy-of-hope-concert-t-shirt,/product-page/authentic-conspiracy-of-hope-concert-t-shirt,United States,Phoenix,1,1,1,170,1,0,,below
2022-11-21,google / organic,mobile,Safari,English,/product-page/original-howlin-wolf-band-t-shirt,/product-page/original-howlin-wolf-band-t-shirt,United States,Quincy,1,1,1,10,2,0,,below
2022-11-21,l.facebook.com / referral,desktop,Safari,English,/,(not set),United States,Sidney,1,1,0,0,0,0,,below
2022-11-21,l.facebook.com / referral,desktop,Safari,English,/,/,United States,Havre,1,1,1,51,4,0,,below
2022-11-21,l.facebook.com / referral,desktop,Safari,English,/,/classes,United States,Sunland Park,1,1,0,5,1,0,,below
2022-11-21,l.facebook.com / referral,desktop,Safari,English,/classes,/classes,United States,Sunland Park,1,1,1,0,2,2,,below
2022-11-21,l.facebook.com / referral,desktop,Safari,English,/more,/,United States,Havre,1,1,0,16,2,0,,below
2022-11-22,(direct) / (none),desktop,Safari,English,/classes,(not set),United States,Tucson,1,1,0,0,0,0,,below
2022-11-22,(direct) / (none),mobile,Chrome,English,/,/,United States,Albuquerque,1,1,1,62,4,0,,below
2022-11-22,(direct) / (none),mobile,Chrome,English,/,/,United States,Catalina Foothills,1,1,1,14,2,0,,below
2022-11-22,(direct) / (none),mobile,Chrome,English,/classes,/,United States,Albuquerque,1,1,0,71,2,2,,below
2022-11-22,(direct) / (none),mobile,Chrome,English,/event-details/adult-contemporary-dance,/,United States,Albuquerque,1,1,0,8,2,0,,below
2022-11-22,(direct) / (none),mobile,Safari,English,/,/,United States,Benkelman,1,1,1,7,2,0,,below
2022-11-22,(direct) / (none),mobile,Safari,English,/classes,/,United States,Benkelman,1,1,0,26,2,2,,below
2022-11-22,(direct) / (none),mobile,Safari,English,/classes,/classes,United States,Tempe,1,1,1,63,2,2,,below
2022-11-22,(direct) / (none),mobile,Safari,English,/event-details/aerial-community-class-youth-adult,/,United States,Benkelman,1,1,0,0,2,0,,below
2022-11-22,(direct) / (none),mobile,Safari,English,/event-details/winter-start-celebration,/classes,United States,Tempe,1,1,0,42,2,0,,below
2022-11-22,facebook.com / referral,desktop,Chrome,English,/,/?fbclid=IwAR0Wswz3-PXBq3awWLfTyNns59bM4k08UheNOyJOEr6Muxc3EgOwDxMiioE,United States,Forest City,1,1,1,0,1,0,,below
2022-11-22,facebook.com / referral,desktop,Chrome,English,/%3Ffbclid=IwAR0Wswz3-PXBq3awWLfTyNns59bM4k08UheNOyJOEr6Muxc3EgOwDxMiioE,/?fbclid=IwAR0Wswz3-PXBq3awWLfTyNns59bM4k08UheNOyJOEr6Muxc3EgOwDxMiioE,United States,Forest City,1,1,0,0,1,0,,below
2022-11-22,google / organic,desktop,Chrome,English,/,/,United States,Tucson,1,1,1,1,4,0,,below
2022-11-22,google / organic,desktop,Chrome,English,/classes,/,United States,Tucson,1,1,0,90,6,6,,below
2022-11-22,google / organic,mobile,Chrome,English,/,/,United States,Tucson,1,1,1,0,2,0,,below
2022-11-22,google / organic,mobile,Chrome,English,/classes,/,United States,Tucson,1,1,0,13,2,2,,below
2022-11-22,google / organic,mobile,Chrome,English,/event-details/winter-start-celebration,(not set),United States,Tucson,1,1,0,0,0,0,,below
2022-11-22,google / organic,mobile,Chrome,English,/event-details/winter-start-celebration,/,United States,Tucson,1,1,0,15,2,0,,below
2022-11-22,google / organic,mobile,Safari,English,/,/,United States,Tempe,1,1,1,0,4,0,,below
2022-11-22,google / organic,mobile,Safari,English,/,/,United States,Tucson,1,1,1,6,2,0,,below
2022-11-22,google / organic,mobile,Safari,English,/,/,United States,Walsenburg,1,1,1,56,4,0,,below
2022-11-22,google / organic,mobile,Safari,English,/,/classes,United States,Tucson,1,1,1,0,0,0,,below
2022-11-22,google / organic,mobile,Safari,English,/classes,/,United States,Tempe,1,1,0,71,4,4,,below
2022-11-22,google / organic,mobile,Safari,English,/classes,/,United States,Tucson,1,1,0,3,2,2,,below
2022-11-22,google / organic,mobile,Safari,English,/classes,/,United States,Walsenburg,1,1,0,15,2,2,,below
2022-11-22,google / organic,mobile,Safari,English,/classes,/classes,United States,Tucson,1,1,0,21,1,1,,below
2022-11-22,google / organic,mobile,Safari,English,/product-page/vintage-tom-petty-and-the-heartbreakers-t-shirt,/product-page/vintage-tom-petty-and-the-heartbreakers-t-shirt,United States,Overland Park,1,1,1,4,2,0,,below
2022-11-22,google / organic,mobile,Safari,English,/shop,/,United States,Tempe,1,1,0,15,2,0,,below
2022-11-22,google / organic,mobile,Safari,English,/winterstart,/winterstart,United States,Phoenix,1,1,1,2,2,0,,below
2022-11-22,m.facebook.com / referral,mobile,Android Webview,English,/event-details/NoFrills,/event-details/NoFrills?fbclid=IwAR2wfcB3AI1U54wMihNBbPj-HglEtrS-KSObX2ZrU6JF3TEXKTOOjJY_t4k,Albania,Tirana,1,1,0,32,1,0,,below
2022-11-22,m.facebook.com / referral,mobile,Android Webview,English,/event-details/NoFrills%3Ffbclid=IwAR2wfcB3AI1U54wMihNBbPj-HglEtrS-KSObX2ZrU6JF3TEXKTOOjJY_t4k,/event-details/NoFrills?fbclid=IwAR2wfcB3AI1U54wMihNBbPj-HglEtrS-KSObX2ZrU6JF3TEXKTOOjJY_t4k,Albania,Tirana,1,1,0,0,1,0,,below
2022-11-22,m.facebook.com / referral,mobile,Android Webview,English,/no-frills2022,/event-details/NoFrills?fbclid=IwAR2wfcB3AI1U54wMihNBbPj-HglEtrS-KSObX2ZrU6JF3TEXKTOOjJY_t4k,Albania,Tirana,1,1,1,2,0,0,,below
2022-11-23,(direct) / (none),desktop,Chrome,English,/event-details/community-workshop-into-winter-start-performance-festival,/event-details/community-workshop-into-winter-start-performance-festival,United States,Tucson,1,1,1,34,2,0,,below
2022-11-23,(direct) / (none),mobile,Chrome,Danish,/,(not set),Denmark,Skaelskor,1,1,0,8,0,0,,below
2022-11-23,(direct) / (none),mobile,Chrome,English,/,/,United States,Tucson,1,1,1,0,2,0,,below
2022-11-23,(direct) / (none),mobile,Safari,English,/,/,United States,Phoenix,1,1,1,0,2,0,,below
2022-11-23,(direct) / (none),mobile,Safari,English,/classes,/nafissa,United States,Dillon,1,1,0,5,1,1,,below
2022-11-23,(direct) / (none),mobile,Safari,English,/event-details/aerial-community-class-youth-adult,(not set),United States,Bowman,1,1,0,0,0,0,,below
2022-11-23,(direct) / (none),mobile,Safari,English,/nafissa,/nafissa,United States,Dillon,1,1,1,4,1,0,,below
2022-11-23,facebook.com / referral,desktop,Chrome,English,/,/?fbclid=IwAR0ZqEg19MKn8ZuC0VgbGPXgnYO5KoPyB2apwgLL7iIjKrs9aedoBvak6TI,United States,Forest City,1,1,1,0,1,0,,below
2022-11-23,facebook.com / referral,desktop,Chrome,English,/%3Ffbclid=IwAR0ZqEg19MKn8ZuC0VgbGPXgnYO5KoPyB2apwgLL7iIjKrs9aedoBvak6TI,/?fbclid=IwAR0ZqEg19MKn8ZuC0VgbGPXgnYO5KoPyB2apwgLL7iIjKrs9aedoBvak6TI,United States,Forest City,1,1,0,0,1,0,,below
2022-11-23,google / organic,mobile,Safari,English,/,/,United States,Orem,1,1,1,2,3,0,,below
2022-11-23,google / organic,mobile,Safari,English,/,/,United States,Tucson,1,1,1,5,2,0,,below
2022-11-23,google / organic,mobile,Safari,English,/,/,United States,Yuma,1,1,1,0,2,0,,below
2022-11-23,google / organic,mobile,Safari,English,/,/classes,United States,Portales,1,1,1,0,0,0,,below
2022-11-23,google / organic,mobile,Safari,English,/classes,/,United States,Orem,1,1,0,16,2,2,,below
2022-11-23,google / organic,mobile,Safari,English,/classes,/,United States,Tucson,1,1,0,10,2,2,,below
2022-11-23,google / organic,mobile,Safari,English,/classes,/,United States,Yuma,1,1,0,34,2,2,,below
2022-11-23,google / organic,mobile,Safari,English,/classes,/classes,United States,Portales,1,1,0,4,1,1,,below
2022-11-23,google / organic,mobile,Safari,English,/event-details/winter-start-celebration,/,United States,Tucson,1,1,0,13,2,0,,below
2022-11-23,google / organic,mobile,Safari,English,/event-details/youth-aerial-trapeze-ages-7-11,/,United States,Yuma,1,1,0,1,2,0,,below
2022-11-24,(direct) / (none),mobile,Chrome,English,/,/classes,United States,Tucson,1,1,0,5,2,0,,below
2022-11-24,(direct) / (none),mobile,Chrome,English,/classes,/classes,United States,Tucson,1,1,1,67,5,5,,below
2022-11-24,(direct) / (none),mobile,Chrome,English,/event-details/youngadultaerial,/classes,United States,Tucson,1,1,0,29,4,0,,below
2022-11-24,facebook.com / referral,desktop,Chrome,English,/,/?fbclid=IwAR1D2stlxUyHCa-bZa1R2nP6VojwTqA_ziPKE5QVvrdEsi5GEjuyyQvy2iU,United States,Ashburn,1,1,1,0,1,0,,below
2022-11-24,facebook.com / referral,desktop,Chrome,English,/%3Ffbclid=IwAR1D2stlxUyHCa-bZa1R2nP6VojwTqA_ziPKE5QVvrdEsi5GEjuyyQvy2iU,/?fbclid=IwAR1D2stlxUyHCa-bZa1R2nP6VojwTqA_ziPKE5QVvrdEsi5GEjuyyQvy2iU,United States,Ashburn,1,1,0,0,1,0,,below
2022-11-24,google / organic,desktop,Chrome,English,/,/,India,Bengaluru,1,1,1,13,2,0,,below
2022-11-24,google / organic,desktop,Chrome,English,/,/,Mexico,La Paz,1,1,1,7,4,0,,below
2022-11-24,google / organic,desktop,Chrome,English,/classes,/,Mexico,La Paz,1,1,0,79,2,2,,below
2022-11-24,google / organic,desktop,Chrome,English,/event-details/somatic-therapy-for-seniors,/,Mexico,La Paz,1,1,0,35,2,0,,below
2022-11-24,google / organic,desktop,Chrome,English,/more,/,Mexico,La Paz,1,1,0,37,2,0,,below
2022-11-24,google / organic,desktop,Chrome,English,/nafissa,/,Mexico,La Paz,1,1,0,0,2,0,,below
2022-11-24,google / organic,desktop,Chrome,English,/sponsors-donors,/,Mexico,La Paz,1,1,0,45,2,0,,below
2022-11-24,google / organic,desktop,Chrome,English,/staff,/,Mexico,La Paz,1,1,0,73,2,0,,below
2022-11-24,google / organic,desktop,Chrome,English,/teachermelanie,/,Mexico,La Paz,1,1,0,30,2,0,,below
2022-11-24,google / organic,desktop,Chrome,English,/videos-performances,/,Mexico,La Paz,1,1,0,76,2,0,,below
2022-11-24,google / organic,desktop,Firefox,English,/,/,United States,Casas Adobes,1,1,1,0,2,0,,below
2022-11-24,google / organic,desktop,Firefox,English,/nafissa,/,United States,Casas Adobes,1,1,0,3,2,0,,below
2022-11-24,google / organic,desktop,Firefox,English,/staff,/,United States,Casas Adobes,1,1,0,14,4,0,,below
2022-11-24,google / organic,mobile,Chrome,English,/,/,United States,Las Vegas,1,1,1,58,6,0,,below
2022-11-24,google / organic,mobile,Chrome,English,/classes,/,United States,Las Vegas,1,1,0,26,2,2,,below
2022-11-24,google / organic,mobile,Chrome,English,/event-details/winter-start-celebration,/,United States,Las Vegas,1,1,0,19,2,0,,below
2022-11-24,google / organic,mobile,Chrome,English,/staff,/,United States,Las Vegas,1,1,0,2,2,0,,below
2022-11-24,google / organic,mobile,Safari,English,/,/,United States,Tempe,1,1,1,0,2,0,,below
2022-11-24,google / organic,mobile,Safari,English,/classes,/,United States,Tempe,1,1,0,27,2,2,,below
2022-11-24,google / organic,mobile,Safari,English,/winterstart,(not set),United States,Red Lodge,1,1,0,0,0,0,,below
2022-11-25,(direct) / (none),mobile,Safari,English,/event-details/community-workshop-into-winter-start-performance-festival,/event-details/community-workshop-into-winter-start-performance-festival,United States,Tucson,1,1,1,44,2,0,,below
2022-11-25,(direct) / (none),mobile,Safari,English,/safety-guidelines,/event-details/community-workshop-into-winter-start-performance-festival,United States,Tucson,1,1,0,0,2,0,,below
2022-11-25,google / organic,desktop,Chrome,English,/winterstart,/winterstart,United States,Tucson,1,1,1,35,2,0,,below
2022-11-25,google / organic,desktop,Firefox,English,/,/,United States,Tucson,1,1,1,0,2,0,,below
2022-11-25,google / organic,desktop,Firefox,English,/classes,/,United States,Tucson,1,1,0,48,4,4,,below
2022-11-25,google / organic,desktop,Firefox,English,/event-details/community-workshop-into-winter-start-performance-festival,/,United States,Tucson,1,1,0,13,2,0,,below
2022-11-25,google / organic,desktop,Firefox,English,/event-details/community-workshop-into-winter-start-performance-festival/order/1757f1bb-14bd-4f75-a03d-1abfd20fb28d/success,/,United States,Tucson,1,1,0,13,0,0,,below
2022-11-25,google / organic,desktop,Firefox,English,/event-details/community-workshop-into-winter-start-performance-festival/ticket-form,/,United States,Tucson,1,1,0,486,1,0,,below
