Customer_id,Age,Gender,Revenue_Total,N_Purchases,Purchase_DATE,Purchase_VALUE,Pay_Method,Time_Spent,Browser,Newsletter,Voucher
547934,50,1,35.8,1,07/30/21,35.8,0,410,0,0,0
547935,63,1,36.3,5,12/05/21,30.129,0,1079,1,0,0
547936,43,1,48.3,1,09/09/21,48.3,1,288,0,0,0
547937,45,0,53.5,3,06/03/21,22.47,1,568,0,0,1
547938,47,1,10.5,7,06/24/21,5.46,3,493,0,0,0
547939,43,1,36.9,5,01/12/21,30.996,0,582,0,0,0
547940,45,1,35.1,7,04/01/21,14.742,1,520,3,0,0
547941,30,0,35.1,4,05/20/21,29.133,0,486,0,0,0
547942,21,1,25,5,02/19/21,17.25,0,1026,0,0,1
547943,19,0,3.7,3,06/26/21,0.148,2,936,0,0,0
547944,34,0,19.3,4,02/26/21,3.281,1,818,3,0,0
547945,63,0,6.2,2,01/11/21,5.89,0,955,2,0,1
547946,18,1,18.5,7,01/17/21,5.92,2,862,0,0,0
547947,55,0,30.8,6,07/18/21,7.392,2,726,0,0,1
547948,40,1,7.6,4,05/20/21,3.42,3,512,0,0,0
547949,55,1,38.7,4,03/29/21,3.483,0,201,0,0,1
547950,32,0,21.1,5,06/08/21,8.018,0,1003,0,1,1
547951,21,1,34.1,2,03/24/21,22.506,2,962,0,0,0
547952,63,1,1.4,2,04/28/21,1.316,0,168,1,1,0
547953,59,0,32.1,7,09/03/21,6.099,1,575,3,1,0
547954,17,0,17.7,3,10/21/21,1.062,0,832,0,1,1
547955,26,1,47.1,3,02/21/21,36.738,3,885,2,0,0
547956,51,1,49.9,1,07/02/21,49.9,0,737,0,0,0
547957,18,0,52.7,5,08/10/21,27.404,1,967,0,0,0
547958,41,1,58.9,4,08/12/21,48.298,0,433,0,0,0
547959,50,1,13.5,1,12/27/21,13.5,2,705,0,0,0
547960,30,0,49.9,1,08/16/21,49.9,1,728,0,0,1
547961,21,1,39.8,4,05/21/21,23.482,1,250,0,0,1
547962,16,1,38.5,6,11/24/21,1.54,0,187,0,0,0
547963,37,1,32.9,4,01/17/21,11.515,0,966,0,0,0
547964,26,0,25.8,3,01/19/21,17.544,0,243,0,0,0
547965,34,1,19.7,3,05/16/21,17.927,0,306,0,0,0
547966,38,0,1.2,6,11/23/21,0.864,0,834,0,0,0
547967,41,1,11.8,6,04/11/21,8.614,1,767,0,0,0
547968,61,1,21.9,6,01/18/21,8.541,0,373,3,0,0
547969,62,1,28.1,3,05/27/21,25.571,1,601,0,0,0
547970,29,1,45.7,5,07/27/21,7.769,2,161,0,0,0
547971,27,1,52.3,7,01/01/21,26.673,2,493,3,0,0
547972,23,1,14.8,6,10/31/21,1.184,3,848,0,0,1
547973,18,1,17.2,5,09/07/21,2.752,0,931,1,0,0
547974,18,0,7.8,3,04/29/21,0.078,2,320,1,1,0
547975,59,1,43.5,2,02/04/21,2.61,0,761,0,0,0
547976,28,0,24.4,2,01/15/21,21.716,0,1005,0,0,0
547977,25,0,14,4,09/05/21,1.68,1,305,1,0,0
547978,18,0,14.5,3,11/07/21,11.455,0,933,0,0,0
547979,47,0,38.4,2,04/11/21,4.608,3,971,0,0,1
547980,46,1,5,3,07/26/21,3.1,3,316,0,1,0
547981,41,1,22.9,6,08/04/21,17.175,0,381,1,0,0
547982,50,1,30.4,3,07/10/21,23.712,0,915,0,0,0
547983,30,0,9.7,2,08/17/21,0.097,2,805,0,0,0
547984,42,1,37.4,5,08/22/21,4.114,3,294,0,0,0
547985,53,1,23.6,4,01/12/21,22.42,1,1030,0,0,0
547986,46,1,37.6,5,07/11/21,28.576,3,546,0,0,1
547987,40,1,56.7,1,09/20/21,56.7,1,506,0,0,1
547988,57,0,7.2,6,12/09/21,4.104,0,170,0,1,0
547989,40,1,35.2,6,04/11/21,34.496,0,495,3,0,0
547990,39,1,31.1,7,06/27/21,22.392,0,432,0,0,0
547991,46,1,6.5,5,10/02/21,1.625,1,766,0,0,0
547992,33,1,37,5,02/14/21,11.1,3,704,0,0,0
547993,26,1,55.3,1,02/05/21,55.3,2,872,1,0,1
547994,17,0,55.9,3,01/01/22,43.043,3,1066,0,0,0
547995,31,1,45.9,7,06/20/21,7.803,3,816,0,0,0
547996,30,1,21.8,3,08/18/21,3.488,3,389,3,1,1
547997,30,0,49.7,3,09/13/21,3.479,1,925,0,0,0
547998,33,1,36.4,3,11/23/21,32.032,2,457,0,0,0
547999,34,1,21,5,11/18/21,10.71,0,542,0,0,0
548000,32,0,50.9,2,06/15/21,19.342,3,483,1,0,0
548001,46,1,44.9,6,02/04/21,2.694,1,739,0,0,0
548002,49,1,16.2,7,04/20/21,7.128,0,494,3,0,0
548003,56,0,40.5,3,05/06/21,4.455,0,1068,1,0,0
548004,38,1,15.5,1,07/26/21,15.5,0,621,0,0,0
548005,63,1,8.1,4,11/07/21,1.296,3,310,1,0,0
548006,25,1,47.1,1,10/03/21,47.1,1,204,0,1,0
548007,26,1,19.7,2,07/02/21,17.533,1,962,0,0,0
548008,57,1,30.1,6,07/28/21,15.351,3,135,1,0,0
548009,19,1,47.1,6,01/20/21,13.188,2,642,0,0,1
548010,37,1,43.7,6,01/01/22,22.287,2,702,0,0,0
548011,19,1,13,7,03/22/21,5.33,1,514,0,0,0
548012,52,1,48.3,4,07/24/21,31.395,1,428,0,0,0
548013,18,1,6.6,3,02/11/21,2.31,2,140,1,0,0
548014,58,0,36.1,6,10/23/21,1.083,1,492,0,0,0
548015,55,0,30.7,7,01/09/21,8.289,1,531,0,0,0
548016,29,1,18.1,6,01/21/21,11.765,0,1021,0,0,0
548017,21,0,31.7,6,03/18/21,1.902,1,943,1,0,0
548018,18,1,8.7,7,12/07/21,7.569,1,306,3,0,1
548019,61,1,37.3,4,06/25/21,20.888,0,358,1,0,0
548020,32,0,9.7,4,06/07/21,3.977,1,993,1,0,1
548021,48,1,38.7,7,12/22/21,38.7,2,366,0,0,0
548022,17,0,33.7,3,06/28/21,32.015,2,971,3,0,0
548023,48,1,12.3,2,06/03/21,2.706,2,482,0,0,1
548024,52,1,37.1,6,10/13/21,15.953,2,747,1,0,1
548025,23,0,15.1,1,05/01/21,15.1,3,819,0,1,0
548026,58,1,32.5,4,05/29/21,3.9,0,495,0,0,0
548027,55,0,18.3,6,08/22/21,6.954,0,949,0,1,0
548028,30,1,34.2,2,04/20/21,10.26,1,781,0,1,0
548029,50,1,1.9,3,11/10/21,1.558,2,649,0,0,0
548030,25,1,1.8,1,12/22/21,1.8,3,1039,0,0,0
548031,41,1,17.7,3,07/07/21,7.965,3,428,1,0,0
548032,23,0,50.9,2,04/13/21,35.63,0,708,0,1,0
548033,29,1,33.7,1,07/04/21,33.7,3,657,0,0,0
548034,50,1,6.1,6,04/22/21,0.732,1,657,0,0,1
548035,37,0,50.5,6,11/07/21,2.02,3,660,1,0,0
548036,52,1,51.1,7,07/31/21,33.726,1,872,1,0,0
548037,45,0,39.1,1,05/05/21,39.1,3,1006,0,0,0
548038,60,1,52.5,6,12/14/21,29.925,3,917,0,0,0
548039,22,0,3.2,1,12/21/21,3.2,0,435,0,0,0
548040,54,1,23.6,4,10/05/21,16.756,0,668,0,0,0
548041,32,0,39.5,1,12/12/21,39.5,2,396,0,1,0
548042,36,1,33.3,2,02/09/21,19.98,3,985,1,0,0
548043,40,1,31.8,3,08/05/21,13.038,1,617,0,1,0
548044,25,1,31.6,4,08/22/21,7.268,2,718,0,0,1
548045,31,0,30.2,2,06/19/21,26.878,1,923,0,0,1
548046,46,1,32.5,2,12/08/21,12.35,1,1050,0,0,1
548047,33,1,34.8,4,02/05/21,32.364,3,376,0,0,0
548048,56,1,30,1,04/10/21,30,1,787,1,0,0
548049,20,1,54.1,2,03/26/21,45.985,1,428,0,0,0
548050,41,0,13,2,07/28/21,5.85,0,253,0,1,0
548051,21,1,58.5,2,05/16/21,14.04,0,794,3,1,1
548052,59,1,5.6,5,03/15/21,2.296,0,685,0,0,1
548053,32,1,37.9,4,10/06/21,19.329,0,954,1,0,0
548054,41,1,8.9,4,10/22/21,2.225,3,814,0,0,0
548055,33,0,1,4,12/19/21,0.75,1,888,1,0,0
548056,53,1,21,7,02/14/21,1.05,2,812,3,0,0
548057,47,0,4.3,5,06/06/21,2.365,2,953,0,1,0
548058,57,0,2.5,4,04/24/21,0.975,1,338,0,0,0
548059,45,0,34.7,1,05/22/21,34.7,3,837,1,0,0
548060,46,1,32.7,1,08/31/21,32.7,1,292,3,0,0
548061,30,1,53.1,1,05/18/21,53.1,1,1056,0,0,0
548062,23,1,34.8,4,05/14/21,14.616,1,572,1,0,1
548063,27,0,57.9,3,11/13/21,48.636,1,522,0,0,0
548064,36,1,22.3,6,08/17/21,7.582,0,697,0,0,0
548065,60,1,18.4,4,05/15/21,5.704,1,785,0,1,0
548066,27,1,17.1,2,05/04/21,16.587,3,133,0,0,0
548067,40,1,57.3,4,12/24/21,53.862,3,817,1,0,0
548068,52,1,47.3,1,06/15/21,47.3,0,554,0,0,0
548069,52,1,37.4,2,03/03/21,12.716,3,844,3,0,0
548070,21,0,39.2,3,06/07/21,11.368,0,973,0,0,0
548071,24,0,33.7,7,10/04/21,3.033,0,721,0,0,0
548072,36,0,11.2,4,03/07/21,9.632,2,244,0,0,0
548073,16,0,27,5,07/27/21,3.24,0,632,0,0,0
548074,35,1,38.7,7,05/12/21,26.703,1,1042,0,0,0
548075,48,1,6.5,2,04/12/21,1.56,3,220,0,0,0
548076,39,0,16.7,4,02/21/21,9.519,3,540,0,0,0
548077,52,0,54.3,7,12/06/21,27.693,1,750,0,0,1
548078,31,0,34.6,5,12/04/21,18.338,0,440,3,0,0
548079,61,1,25.8,3,08/25/21,0.516,1,140,2,0,0
548080,43,0,57.5,2,03/13/21,13.225,1,887,3,0,1
548081,32,1,11.6,1,10/13/21,11.6,0,1047,1,0,0
548082,62,0,20.6,5,01/21/21,14.626,3,779,0,1,0
548083,22,1,37.2,7,09/11/21,24.924,1,545,3,0,0
548084,43,1,38.2,5,04/14/21,6.876,3,1043,1,0,0
548085,31,1,17.1,6,10/19/21,6.84,1,163,1,0,1
548086,44,1,29.2,2,06/24/21,18.104,0,596,3,0,0
548087,22,1,35.8,1,03/13/21,35.8,1,992,0,1,0
548088,50,1,35.3,4,08/07/21,8.825,1,624,3,0,1
548089,56,0,24.7,4,12/02/21,4.693,2,734,1,0,0
548090,37,0,31.2,5,02/16/21,4.992,3,843,3,0,0
548091,46,1,43.1,1,10/06/21,43.1,1,959,3,1,0
548092,55,0,21.7,7,05/07/21,10.416,0,1014,1,0,0
548093,32,1,34,6,05/18/21,7.48,2,691,0,0,0
548094,23,1,50.1,7,03/13/21,8.016,1,787,0,0,0
548095,32,1,1.3,1,04/24/21,1.3,2,523,0,0,0
548096,18,0,16,5,04/06/21,15.68,1,218,3,0,0
548097,26,1,7.2,6,04/20/21,2.736,1,760,0,0,0
548098,19,1,28.7,7,07/04/21,18.942,1,135,0,0,0
548099,38,1,58.1,6,04/09/21,28.469,1,316,0,0,0
548100,41,1,30,7,09/14/21,24,1,607,0,0,0
548101,63,1,35.7,2,03/09/21,22.491,1,343,0,0,0
548102,62,1,12.7,6,10/27/21,0.508,0,659,0,0,0
548103,28,1,35,5,04/26/21,21.35,0,266,0,0,1
548104,28,0,20.9,1,03/05/21,20.9,1,543,0,0,0
548105,36,0,19.9,5,11/18/21,5.174,0,807,0,0,0
548106,25,0,13.3,5,09/06/21,11.704,0,642,0,0,1
548107,53,1,44.5,6,02/09/21,7.565,0,688,1,0,1
548108,36,1,7.2,7,09/15/21,3.672,2,203,0,0,0
548109,37,1,4.7,2,06/28/21,0.799,1,179,0,0,0
548110,18,0,3.7,6,08/03/21,2.368,1,950,0,0,0
548111,54,1,58.9,2,03/01/21,21.204,0,800,0,0,0
548112,37,1,1,6,06/30/21,0.95,1,1006,3,0,0
548113,36,1,34.7,7,12/14/21,16.309,2,755,1,0,0
548114,26,0,36.9,6,01/07/21,24.354,1,754,1,0,1
548115,39,1,3.7,5,09/14/21,3.108,2,370,0,0,1
548116,54,0,40.7,5,11/15/21,33.374,3,1051,0,0,0
548117,18,0,48.7,1,11/04/21,48.7,2,960,0,0,1
548118,56,1,50.7,7,08/14/21,41.067,2,529,1,0,0
548119,42,0,11.3,7,04/22/21,2.938,3,214,3,0,0
548120,59,1,6.7,1,09/26/21,6.7,0,125,0,0,1
548121,24,0,14.3,7,04/05/21,5.148,3,671,0,0,0
548122,57,1,59.9,4,10/29/21,41.93,0,514,0,0,1
548123,56,0,38.8,5,12/30/21,28.324,1,797,1,0,0
548124,20,1,4.4,5,06/27/21,0.88,0,856,0,0,0
548125,50,1,4.3,3,02/27/21,1.849,1,755,3,0,1
548126,21,1,23.3,4,04/12/21,1.165,3,924,0,0,0
548127,19,1,27.7,7,04/17/21,9.418,1,751,1,0,1
548128,54,1,44.9,5,07/30/21,37.267,2,782,0,0,1
548129,56,1,36.9,4,02/27/21,28.044,3,465,0,0,1
548130,57,1,38.1,1,11/25/21,38.1,2,132,0,0,0
548131,19,1,5.9,4,07/28/21,0.649,2,174,0,0,0
548132,16,1,39.3,4,08/03/21,17.292,3,201,0,0,1
548133,50,0,10.9,6,01/30/21,1.09,1,1045,2,1,1
548134,48,1,23.3,1,02/14/21,23.3,0,736,0,0,0
548135,31,1,7.6,5,08/29/21,4.256,0,340,0,0,0
548136,62,1,31,3,09/15/21,0.62,1,121,1,0,0
548137,23,1,37,6,02/06/21,34.04,0,898,0,0,1
548138,23,1,39.9,2,12/06/21,3.99,3,804,0,0,0
548139,42,1,35.9,4,03/15/21,6.462,0,434,1,0,0
548140,33,1,4.4,5,11/20/21,3.212,3,472,0,0,0
548141,24,0,36.1,4,06/29/21,28.519,0,168,0,0,1
548142,56,1,37.5,4,02/02/21,30.375,1,714,0,0,1
548143,52,1,15.1,5,01/27/21,4.077,0,707,0,1,0
548144,49,0,48.3,5,12/09/21,22.218,0,611,0,1,1
548145,28,1,18.1,1,03/20/21,18.1,2,1007,0,0,0
548146,37,1,2.3,3,06/21/21,0.575,1,361,0,0,0
548147,40,1,52.5,4,02/19/21,1.575,0,128,3,1,0
548148,58,1,58.9,3,03/17/21,9.424,1,621,0,0,0
548149,38,1,8.6,5,08/23/21,2.322,2,1079,0,0,0
548150,61,1,50.1,5,05/27/21,37.575,3,160,0,0,0
548151,35,1,15.5,1,11/30/21,15.5,1,459,2,0,0
548152,56,1,11.3,1,07/02/21,11.3,3,663,1,0,1
548153,45,1,14.4,3,09/16/21,14.256,1,827,0,1,1
548154,21,1,34.5,7,06/18/21,31.395,1,521,1,0,0
548155,28,1,27.8,3,04/02/21,13.066,0,808,2,0,1
548156,62,1,15.6,6,06/02/21,11.856,1,308,0,0,0
548157,27,0,33.6,3,06/14/21,30.24,0,647,1,0,0
548158,53,0,1.6,4,09/21/21,1.504,1,482,0,0,0
548159,38,1,27.7,5,02/06/21,19.39,1,144,0,0,1
548160,18,0,18.9,2,05/19/21,8.316,1,450,2,0,1
548161,56,0,20.9,3,06/05/21,20.064,0,510,2,0,0
548162,55,0,18.2,7,04/25/21,17.836,0,474,0,0,0
548163,55,1,45.7,5,03/06/21,6.855,0,911,0,0,1
548164,34,1,30.1,3,01/31/21,29.498,1,875,0,0,1
548165,36,0,37.7,7,06/01/21,17.342,2,572,0,0,1
548166,46,1,35.1,7,02/07/21,12.987,0,824,0,0,0
548167,49,1,59.7,6,10/01/21,12.537,2,303,0,0,0
548168,53,0,30.9,3,03/04/21,18.231,1,127,0,0,1
548169,47,1,22.4,4,05/18/21,17.696,1,174,0,1,1
548170,60,0,11.9,2,04/26/21,8.211,0,977,0,0,0
548171,56,1,32.3,7,12/18/21,31.977,1,515,1,0,1
548172,32,0,34.1,4,07/04/21,10.571,0,324,1,1,1
548173,16,0,36.6,5,08/27/21,24.888,0,418,3,1,0
548174,38,1,21,1,11/21/21,21,1,405,0,0,1
548175,43,1,37.5,3,06/24/21,21.375,1,1021,1,0,1
548176,20,1,16.5,1,09/21/21,16.5,2,914,0,0,0
548177,27,1,8.1,7,06/20/21,6.723,3,276,0,1,1
548178,33,1,20.8,6,03/30/21,9.152,1,872,0,0,0
548179,59,1,32.6,4,02/05/21,20.212,3,860,3,0,0
548180,17,0,33,2,11/24/21,2.31,3,870,1,1,0
548181,18,1,30.3,2,12/22/21,4.848,1,894,0,0,0
548182,62,1,14.5,3,09/01/21,13.63,2,135,0,0,0
548183,50,1,35.9,7,08/09/21,16.873,1,369,0,0,1
548184,62,0,2.7,4,09/17/21,2.565,0,855,0,0,0
548185,45,1,6.2,1,11/26/21,6.2,3,1005,1,0,0
548186,57,1,58.5,4,08/13/21,43.29,2,573,0,1,0
548187,16,1,37.5,5,10/04/21,14.625,3,680,3,0,0
548188,37,0,16.8,1,05/05/21,16.8,1,900,3,1,0
548189,41,1,37.9,4,06/26/21,6.443,3,180,2,1,1
548190,42,1,2.5,3,10/04/21,1.1,1,881,3,0,0
548191,49,0,6.8,7,08/17/21,6.664,0,762,2,0,1
548192,57,0,19.2,6,05/06/21,0.576,1,862,1,0,0
548193,45,1,42.3,5,09/26/21,34.686,0,903,3,1,0
548194,51,0,2.8,5,03/31/21,0.644,2,876,3,0,0
548195,18,1,32.9,5,05/01/21,10.857,2,567,3,0,0
548196,31,1,53.3,5,08/28/21,14.391,1,322,0,0,0
548197,50,1,10.3,2,02/20/21,1.339,2,486,0,0,0
548198,43,1,38.3,7,03/14/21,3.447,1,977,0,0,1
548199,53,1,33.3,2,04/10/21,2.331,1,545,0,0,0
548200,24,1,54.3,7,07/02/21,19.548,2,415,0,0,0
548201,22,1,47.1,7,04/24/21,43.803,1,717,0,0,0
548202,27,1,48.1,2,05/09/21,44.252,1,254,0,0,0
548203,59,1,15.7,5,08/28/21,8.164,1,753,0,0,0
548204,35,1,2.9,5,03/19/21,2.233,1,481,0,1,0
548205,45,1,36.1,3,12/28/21,27.075,3,203,3,0,0
548206,19,1,33.5,5,11/25/21,12.06,3,267,0,0,0
548207,28,1,37.7,4,06/26/21,12.818,0,772,0,0,0
548208,23,1,32.3,7,04/27/21,26.486,1,676,2,0,0
548209,41,1,8.5,2,11/23/21,7.905,2,362,0,0,0
548210,58,1,21.9,5,10/30/21,15.111,1,667,1,0,1
548211,16,1,40.3,3,10/01/21,34.658,3,530,1,0,0
548212,56,0,15.6,2,10/21/21,5.772,0,810,1,0,0
548213,24,1,11.6,1,08/12/21,11.6,0,1079,0,0,1
548214,58,1,25.1,5,07/29/21,9.789,0,712,3,0,0
548215,25,1,52.5,1,04/08/21,52.5,1,987,0,0,0
548216,36,0,39.5,6,12/26/21,1.185,0,977,0,0,1
548217,21,1,10.2,6,12/20/21,9.078,0,756,0,0,1
548218,32,1,57.1,4,10/24/21,51.961,0,628,1,0,0
548219,30,1,19.9,3,11/02/21,3.98,1,775,0,0,1
548220,57,0,36,2,10/06/21,10.8,0,311,0,0,0
548221,45,0,39.2,2,09/27/21,23.128,1,287,1,0,0
548222,37,1,22.5,1,07/01/21,22.5,0,474,1,1,1
548223,19,1,34.6,6,01/21/21,26.988,2,979,2,0,0
548224,34,1,19.1,6,09/30/21,10.887,3,306,0,0,0
548225,27,0,30.1,2,08/24/21,2.408,2,664,3,0,0
548226,27,1,10.7,5,12/05/21,2.461,2,191,0,0,0
548227,49,0,19.1,5,11/10/21,4.393,0,649,3,1,0
548228,41,1,26.4,7,12/21/21,10.824,1,1032,0,0,0
548229,42,1,42.5,5,03/22/21,3.4,2,722,2,0,0
548230,61,1,30.8,7,11/27/21,17.864,0,178,0,1,0
548231,41,0,33,1,02/23/21,33,1,950,0,0,1
548232,20,0,47.9,5,06/24/21,29.698,0,616,3,1,0
548233,56,0,11.8,5,01/29/21,4.13,1,1077,0,0,0
548234,27,1,8.4,4,03/08/21,5.124,0,809,0,0,0
548235,31,1,3.3,7,07/27/21,2.838,0,337,0,0,1
548236,26,0,39.7,3,06/20/21,8.337,1,773,0,1,0
548237,55,0,39.1,3,03/05/21,38.318,3,918,0,0,0
548238,28,0,31.5,6,09/04/21,1.26,1,450,1,0,0
548239,46,1,32,5,12/23/21,14.4,1,372,1,1,0
548240,17,1,14.9,6,11/05/21,14.602,1,192,0,0,1
548241,30,1,33.2,7,09/28/21,16.932,0,587,0,0,0
548242,32,1,2.4,2,03/25/21,0.48,1,781,0,0,1
548243,29,1,1.4,5,02/21/21,0.084,3,1075,0,0,0
548244,33,1,34.4,7,02/10/21,16.856,1,1019,2,0,1
548245,26,0,12.1,6,03/13/21,2.783,3,831,3,0,0
548246,26,1,9,2,01/26/21,4.59,3,714,1,0,0
548247,59,0,43.9,2,09/27/21,0.878,1,978,0,0,0
548248,60,0,8,1,09/27/21,8,1,632,1,0,0
548249,21,1,12.4,1,11/08/21,12.4,0,744,3,0,0
548250,16,1,17.5,1,06/18/21,17.5,0,882,1,0,1
548251,21,1,21,6,03/01/21,13.86,3,1013,1,0,0
548252,32,1,4.4,5,10/25/21,2.112,1,1037,0,0,0
548253,32,1,34.9,1,08/18/21,34.9,1,247,0,0,0
548254,27,1,27.4,6,05/04/21,3.014,1,302,0,0,0
548255,63,1,28.6,7,03/19/21,16.016,2,752,0,0,1
548256,17,0,26.6,4,10/02/21,17.024,2,976,2,1,0
548257,46,1,19.2,2,12/20/21,3.264,1,316,0,0,0
548258,24,1,28.2,2,12/12/21,18.048,1,196,3,1,0
548259,23,0,32.7,6,05/06/21,30.411,0,764,0,0,0
548260,37,0,34.2,5,03/28/21,22.914,1,248,0,0,0
548261,44,1,1.1,6,02/11/21,0.957,2,451,0,0,0
548262,19,1,16.4,1,06/06/21,16.4,3,341,0,0,0
548263,50,1,4.6,6,08/02/21,2.392,1,449,1,0,0
548264,33,1,37,3,08/01/21,16.28,1,1040,0,0,1
548265,47,1,16,3,08/04/21,4.8,3,667,0,0,0
548266,52,1,39.4,2,07/01/21,4.334,1,144,0,1,0
548267,19,0,30.7,2,08/27/21,23.332,0,686,1,1,0
548268,38,1,24.7,1,10/22/21,24.7,3,653,0,0,0
548269,62,1,46.7,1,12/05/21,46.7,2,761,2,0,1
548270,50,1,39.4,6,12/14/21,15.76,1,370,0,0,0
548271,41,1,43.7,4,09/26/21,24.909,3,946,0,0,0
548272,35,1,33.5,1,02/08/21,33.5,1,847,1,0,0
548273,56,1,41.7,4,10/20/21,4.587,1,564,3,0,0
548274,41,1,22.4,6,06/19/21,20.832,0,289,3,1,1
548275,38,1,15.7,6,06/16/21,9.577,2,148,0,1,0
548276,28,1,34.6,5,12/24/21,28.026,3,1053,0,0,1
548277,29,1,57.9,3,03/29/21,49.215,1,275,0,1,0
548278,43,1,10.2,2,08/01/21,2.55,3,375,0,0,0
548279,33,1,33,1,12/21/21,33,2,665,0,0,0
548280,44,1,30.3,6,06/11/21,18.786,0,577,0,0,0
548281,24,1,35.5,2,05/26/21,17.75,2,345,3,0,0
548282,63,1,3.2,5,10/08/21,2.112,1,758,0,0,1
548283,60,1,11.2,7,01/17/21,10.752,0,658,1,0,0
548284,19,0,34.9,2,02/08/21,27.571,3,352,0,0,1
548285,29,1,18.5,1,10/17/21,18.5,1,525,1,0,1
548286,27,1,49.1,3,08/19/21,44.681,1,560,1,1,0
548287,32,1,45.9,2,01/21/21,37.638,0,210,0,0,1
548288,47,1,46.1,4,03/13/21,21.667,2,1074,0,0,0
548289,56,1,9.2,7,01/18/21,1.38,3,451,0,1,0
548290,44,0,6.7,6,10/05/21,2.613,1,165,2,0,0
548291,45,0,4.6,2,11/16/21,0.368,3,475,1,0,1
548292,36,0,21,3,02/16/21,2.94,2,1065,2,0,1
548293,62,1,6.4,3,05/13/21,4.8,1,907,0,0,0
548294,34,0,19.2,6,07/10/21,14.592,0,313,3,0,0
548295,29,1,40.5,1,08/30/21,40.5,2,976,0,0,0
548296,41,0,41.3,3,08/27/21,24.78,1,604,0,0,0
548297,62,0,50.7,7,11/29/21,34.476,3,853,0,0,0
548298,27,0,38.5,3,12/21/21,5.775,2,165,1,0,0
548299,53,1,27.9,5,10/21/21,18.135,3,227,0,0,0
548300,63,1,55.5,3,02/09/21,18.315,1,403,0,1,0
548301,54,1,39.7,6,04/21/21,35.73,1,844,0,0,0
548302,16,1,39.5,4,12/08/21,25.28,2,660,1,0,0
548303,60,1,24.6,6,06/18/21,2.706,3,1049,3,0,0
548304,24,1,30.1,5,12/21/21,27.993,2,161,0,0,0
548305,48,1,38.9,1,12/17/21,38.9,0,531,0,0,0
548306,60,0,15.7,6,07/14/21,5.495,0,867,3,0,0
548307,36,1,27.2,1,04/20/21,27.2,2,392,3,0,0
548308,51,1,14.4,5,01/09/21,9.216,1,163,2,0,0
548309,62,1,34.6,2,11/23/21,34.254,1,404,3,0,0
548310,26,1,31.8,3,10/21/21,11.448,0,143,1,0,1
548311,30,0,45.3,7,03/05/21,14.496,1,1046,0,1,0
548312,29,1,18.4,1,10/26/21,18.4,1,620,0,0,0
548313,30,1,16.5,2,04/22/21,16.5,1,145,0,0,0
548314,55,1,5.1,7,01/01/21,4.896,1,605,0,0,0
548315,62,0,10,2,07/31/21,4.8,2,322,1,0,0
548316,40,1,22.1,3,02/26/21,9.945,0,392,0,1,1
548317,21,1,7.3,4,04/22/21,5.256,1,132,0,0,0
548318,54,1,9.2,6,08/24/21,6.532,2,357,0,0,0
548319,24,1,39.1,3,09/09/21,4.301,0,403,0,0,0
548320,20,0,17.7,6,11/22/21,13.629,1,994,0,0,0
548321,38,1,28.2,2,12/28/21,3.666,1,373,3,0,0
548322,55,1,20.1,4,07/27/21,19.899,1,1012,0,1,0
548323,41,1,39.7,2,03/03/21,31.363,1,556,3,0,0
548324,33,1,7.7,4,01/03/21,0.847,2,497,1,0,0
548325,33,0,31.9,1,08/18/21,31.9,1,315,0,0,0
548326,49,1,9.5,4,09/24/21,1.995,3,366,0,0,0
548327,46,1,54.5,7,07/01/21,47.415,1,318,0,0,1
548328,29,1,42.3,5,07/15/21,28.764,2,366,0,0,1
548329,27,0,48.5,5,07/24/21,16.975,3,622,0,0,0
548330,63,1,11.9,1,12/06/21,11.9,1,334,3,0,0
548331,23,1,39.3,7,10/19/21,22.401,1,1079,0,0,0
548332,33,1,52.9,2,05/06/21,17.457,0,898,3,0,0
548333,33,0,25.5,3,12/13/21,24.48,2,531,0,0,0
548334,53,1,19.5,6,04/27/21,10.14,2,185,1,0,0
548335,54,1,36.5,2,02/26/21,35.405,2,124,0,0,0
548336,57,1,40.3,4,04/26/21,28.613,3,371,0,0,1
548337,30,1,21.9,5,02/19/21,20.148,2,1046,0,0,1
548338,29,1,2.4,1,11/14/21,2.4,1,959,3,0,0
548339,25,1,13.8,7,07/19/21,12.972,0,869,0,0,0
548340,41,1,58.9,4,07/06/21,17.67,1,165,0,0,0
548341,20,1,1,6,08/28/21,0.48,1,625,0,0,0
548342,45,0,34.1,3,12/29/21,29.326,3,582,0,0,1
548343,46,1,4.3,5,04/20/21,3.698,1,622,1,0,0
548344,56,0,52.5,7,07/18/21,39.9,3,173,1,1,1
548345,37,1,37.2,5,06/06/21,19.344,0,546,0,0,1
548346,18,1,2.6,2,06/16/21,0.026,0,818,3,0,0
548347,48,0,33.1,3,02/10/21,19.198,0,924,0,0,1
548348,17,1,7.6,6,05/18/21,4.028,1,1036,0,0,0
548349,31,0,56.1,5,10/16/21,42.075,3,211,0,0,1
548350,36,1,27.6,4,06/20/21,27.324,3,853,1,0,0
548351,24,0,22.4,7,03/05/21,9.408,1,547,0,0,0
548352,56,1,35.5,6,02/16/21,11.715,3,290,0,0,0
548353,41,0,37.3,5,02/20/21,11.19,3,324,1,0,1
548354,18,0,0.7,5,03/26/21,0.175,2,657,0,0,1
548355,49,0,28.5,1,01/09/21,28.5,3,361,3,0,1
548356,22,1,56.9,2,11/21/21,10.811,3,328,1,0,0
